# RSSI Measurement Log
# Date: 2026-03-16_11-15-25
# Frequency: 433.0 MHz
# Gain: 40 dB
# Measurement	RSSI (dB)
43.524710400000004,-5.6351291,-79.99,0.55,10:20:22+00:00
43.5247125,-5.6351213,-79.98,0.56,10:20:28+00:00
43.5247126,-5.6351154,-79.96,0.56,10:20:34+00:00
43.524711,-5.6351207,-79.98,0.57,10:20:40+00:00
43.5247028,-5.6351313,-79.97,0.57,10:20:46+00:00
43.5246988,-5.6351218,-79.98,0.55,10:20:52+00:00
43.5246891,-5.6351224,-79.98,0.57,10:20:58+00:00
43.5246875,-5.6351192,-79.96,0.62,10:21:04+00:00
43.524684,-5.6351128,-79.99,0.61,10:21:10+00:00
43.5246804,-5.6351045,-79.94,0.57,10:21:16+00:00
43.5246758,-5.6351011,-79.98,0.57,10:21:22+00:00
43.5246751,-5.6351103,-79.98,0.55,10:21:28+00:00
43.5246792,-5.6351201,-79.99,0.55,10:21:34+00:00
43.5246814,-5.6351284,-79.96,0.58,10:21:40+00:00
43.524682,-5.6351296,-79.96,0.57,10:21:46+00:00
43.5246856,-5.6351465,-79.98,0.55,10:21:52+00:00
43.5246897,-5.63515,-80.0,0.57,10:21:58+00:00
43.5246862,-5.6351631,-79.97,0.58,10:22:04+00:00
43.5246871,-5.6351594,-79.97,0.57,10:22:10+00:00
43.5246843,-5.6351621000000005,-79.97,0.58,10:22:16+00:00
43.5246871,-5.6351603,-79.98,0.57,10:22:22+00:00
43.5246858,-5.635162,-79.98,0.58,10:22:28+00:00
43.5246849,-5.6351704,-79.99,0.58,10:22:34+00:00
43.5246882,-5.6351772,-79.98,0.52,10:22:40+00:00
43.5246943,-5.635172,-80.0,0.55,10:22:46+00:00
43.524695,-5.6351629,-79.97,0.55,10:22:52+00:00
43.5246843,-5.6351663,-79.99,0.53,10:22:58+00:00
43.5246838,-5.6351662000000005,-79.97,0.53,10:23:04+00:00
43.5246815,-5.6351658,-79.97,0.53,10:23:10+00:00
43.5246869,-5.6351693,-79.98,0.55,10:23:16+00:00
43.5246906,-5.6351767,-79.98,0.55,10:23:22+00:00
43.5246961,-5.6351759,-79.99,0.53,10:23:28+00:00
43.5246955,-5.6351747,-79.99,0.53,10:23:34+00:00
43.5246983,-5.6351682,-79.98,0.54,10:23:40+00:00
43.5247014,-5.6351751,-79.98,0.54,10:23:46+00:00
43.5247013,-5.6351657,-79.97,0.55,10:23:52+00:00
43.5247041,-5.6351582,-79.99,0.56,10:23:58+00:00
43.524702,-5.6351508,-79.98,0.56,10:24:04+00:00
43.5247005,-5.6351481,-79.96,0.53,10:24:10+00:00
43.5246896,-5.6351443,-79.97,0.54,10:24:16+00:00
43.5246787,-5.6351477,-79.98,0.55,10:24:22+00:00
43.5246795,-5.6351417,-79.99,0.55,10:24:28+00:00
43.5246804,-5.6351303999999995,-79.97,0.56,10:24:34+00:00
43.5246799,-5.6351214,-79.98,0.56,10:24:40+00:00
43.5246844,-5.6351109,-79.94,0.56,10:24:46+00:00
43.5246897,-5.6351034,-79.98,0.52,10:24:52+00:00
43.5246884,-5.6351031,-79.96,0.55,10:24:58+00:00
43.524688,-5.6351161,-79.9,0.55,10:25:04+00:00
43.5246805,-5.63512,-79.87,0.54,10:25:10+00:00
43.524672699999996,-5.6351359,-79.94,0.57,10:25:16+00:00
43.5246713,-5.6351376,-79.96,0.56,10:25:22+00:00
43.5246768,-5.6351422,-80.0,0.53,10:25:28+00:00
43.5246756,-5.6351458,-79.97,0.52,10:25:34+00:00
43.524679,-5.6351439,-80.0,0.53,10:25:40+00:00
43.5246695,-5.6351431000000005,-79.99,0.53,10:25:46+00:00
43.5246659,-5.6351356,-79.98,0.55,10:25:52+00:00
43.5246613,-5.6351316,-79.99,0.54,10:25:58+00:00
43.5246554,-5.6351332,-79.97,0.53,10:26:04+00:00
43.5246527,-5.6351365,-79.98,0.53,10:26:10+00:00
43.5246556,-5.6351276,-79.98,0.53,10:26:16+00:00
43.5246569,-5.6351296,-79.98,0.53,10:26:22+00:00
43.5246577,-5.6351265999999995,-79.99,0.53,10:26:28+00:00
43.5246548,-5.6351292,-79.99,0.57,10:26:34+00:00
43.5246538,-5.6351298,-79.99,0.55,10:26:40+00:00
43.524658,-5.6351294,-79.98,0.55,10:26:46+00:00
43.524662,-5.6351373,-79.98,0.57,10:26:52+00:00
43.5246619,-5.6351368,-79.99,0.56,10:26:58+00:00
43.5246681,-5.6351379,-79.97,0.55,10:27:04+00:00
43.5246682,-5.6351319,-79.96,0.53,10:27:10+00:00
43.5246719,-5.6351413,-79.98,0.52,10:27:16+00:00
43.5246617,-5.635165,-79.98,0.57,10:27:22+00:00
43.5246614,-5.6351645,-79.97,0.55,10:27:28+00:00
43.5246598,-5.6351645999999995,-79.99,0.56,10:27:34+00:00
43.5246609,-5.6351654,-80.0,0.55,10:27:40+00:00
43.5246656,-5.6351635,-79.95,0.56,10:27:46+00:00
43.524663,-5.6351686,-79.99,0.59,10:27:52+00:00
43.5246685,-5.6351723,-79.93,0.62,10:27:58+00:00
43.5246644,-5.6351575,-79.98,0.58,10:28:04+00:00
43.5246657,-5.6351534999999995,-80.0,0.61,10:28:10+00:00
43.5246743,-5.6351387,-80.0,0.61,10:28:16+00:00
43.5246798,-5.6351258,-79.99,0.6,10:28:22+00:00
43.5246838,-5.6351161,-79.99,0.59,10:28:28+00:00
43.5246813,-5.6351171,-79.98,0.6,10:28:34+00:00
43.524684,-5.6351144,-80.01,0.59,10:28:40+00:00
43.5246871,-5.6351121,-79.97,0.58,10:28:46+00:00
43.5246877,-5.6351093,-79.98,0.58,10:28:52+00:00
43.5246888,-5.635105,-79.98,0.59,10:28:58+00:00
43.5246912,-5.6351068,-79.98,0.61,10:29:04+00:00
43.5246891,-5.6351259,-79.98,0.59,10:29:10+00:00
43.5246886,-5.6351424,-79.98,0.59,10:29:16+00:00
43.5246877,-5.6351422,-79.99,0.59,10:29:22+00:00
43.5246869,-5.635139,-79.99,0.59,10:29:28+00:00
43.524689,-5.6351429,-79.98,0.61,10:29:34+00:00
43.524689,-5.6351414,-79.99,0.59,10:29:40+00:00
43.5246864,-5.635141,-79.98,0.59,10:29:46+00:00
43.5246886,-5.6351426,-79.96,0.59,10:29:52+00:00
43.5246883,-5.6351396000000005,-80.0,0.58,10:29:58+00:00
43.5246892,-5.6351324,-79.99,0.57,10:30:04+00:00
43.5246889,-5.6351257,-79.97,0.57,10:30:10+00:00
43.5246867,-5.6351189999999995,-79.98,0.63,10:30:16+00:00
43.52469,-5.6351225,-80.01,0.59,10:30:22+00:00
43.5246901,-5.6351257,-79.99,0.57,10:30:28+00:00
43.5246879,-5.6351285,-79.98,0.56,10:30:34+00:00
43.5246895,-5.6351401,-79.96,0.58,10:30:40+00:00
43.5247009,-5.635146,-79.97,0.59,10:30:46+00:00
43.5247008,-5.6351563,-79.97,0.6,10:30:52+00:00
43.5247053,-5.6351595,-79.94,0.6,10:30:58+00:00
43.5247024,-5.6351673,-79.97,0.59,10:31:04+00:00
43.5246891,-5.635181,-79.97,0.62,10:31:10+00:00
43.5246867,-5.635183,-79.98,0.6,10:31:16+00:00
43.5246921,-5.6351738000000005,-79.96,0.62,10:31:22+00:00
43.524697,-5.6351658,-79.99,0.59,10:31:28+00:00
43.5246957,-5.6351569999999995,-79.95,0.6,10:31:34+00:00
43.5246923,-5.6351516,-79.94,0.58,10:31:40+00:00
43.5246967,-5.6351544,-79.98,0.61,10:31:46+00:00
43.5246955,-5.6351527,-79.96,0.6,10:31:52+00:00
43.5246931,-5.635147,-79.98,0.59,10:31:58+00:00
43.5246994,-5.6351327,-79.98,0.58,10:32:04+00:00
43.5246917,-5.6351374,-79.99,0.58,10:32:10+00:00
43.5246928,-5.6351332,-79.98,0.62,10:32:16+00:00
43.5247022,-5.6351339,-79.99,0.56,10:32:22+00:00
43.5247102,-5.6351382,-79.98,0.6,10:32:28+00:00
43.5247064,-5.6351333,-79.98,0.59,10:32:34+00:00
43.5247039,-5.6351341,-79.96,0.56,10:32:40+00:00
43.5247024,-5.6351306,-79.97,0.56,10:32:46+00:00
43.5246945,-5.6351352,-79.97,0.54,10:32:52+00:00
43.5246878,-5.6351316,-79.99,0.54,10:32:58+00:00
43.5246833,-5.6351378,-79.98,0.56,10:33:04+00:00
43.5246805,-5.635149,-79.99,0.55,10:33:10+00:00
43.5246731,-5.6351612,-79.98,0.55,10:33:16+00:00
43.5246618,-5.6351858,-79.98,0.57,10:33:22+00:00
43.5246569,-5.6351916,-79.97,0.57,10:33:28+00:00
43.5246605,-5.6351906,-79.99,0.56,10:33:34+00:00
43.5246574,-5.6351909,-79.97,0.59,10:33:40+00:00
43.5246555,-5.6351743,-79.99,0.59,10:33:46+00:00
43.5246583,-5.635162,-79.99,0.61,10:33:52+00:00
43.5246546,-5.6351615,-79.96,0.6,10:33:58+00:00
43.5246533,-5.6351659000000005,-79.99,0.56,10:34:04+00:00
43.5246529,-5.6351717,-79.99,0.56,10:34:10+00:00
43.5246535,-5.6351735000000005,-79.96,0.6,10:34:16+00:00
43.5246539,-5.6351865,-79.98,0.57,10:34:22+00:00
43.5246517,-5.6351971,-79.96,0.58,10:34:28+00:00
43.5246543,-5.635201,-79.94,0.58,10:34:34+00:00
43.5246594,-5.6351963000000005,-79.99,0.58,10:34:40+00:00
43.5246534,-5.6351937,-79.98,0.59,10:34:46+00:00
43.52465,-5.6351997,-79.99,0.57,10:34:52+00:00
43.5246432,-5.6352034,-80.0,0.55,10:34:58+00:00
43.5246359,-5.6352136,-79.98,0.54,10:35:04+00:00
43.5246371,-5.6352162,-79.89,0.54,10:35:10+00:00
43.5246417,-5.6352153000000005,-79.98,0.57,10:35:16+00:00
43.5246384,-5.6352161,-79.98,0.57,10:35:22+00:00
43.5246317,-5.6352161,-79.98,0.56,10:35:28+00:00
43.5246253,-5.6352252,-79.99,0.56,10:35:34+00:00
